,X,Y,Z,"relatedness(Y,Z)","relatedness(X,Z)",surprisal(Z),ambiguity(Z),"dissimilarity(x,y)",Score
3405,boys,chef,young,1.0118007872215743e-06,1.1804342517585034e-05,0.0029406446583263354,0.3764025162657709,0.926451562801544,3.253884118441845e-14
2968,boys,improvement,big,1.946012633998179e-06,6.162373340994233e-06,0.002827894447935989,0.2980933441588996,0.9545325354011739,3.2370364728142574e-14
881,boys,actor,bad,4.3033289883737114e-06,5.3791612354671406e-06,0.00938022698922165,0.9887862802755998,0.14904262220224015,3.236256544930708e-14
116,boys,Sudanese,South,1.65101212059057e-05,1.0108237473003492e-06,0.0029378050408229613,0.7520780904506781,0.6590674585290931,3.231309358158881e-14
510,boys,dog,little,4.835570484581049e-06,2.4177852422905247e-06,0.004216154413506039,0.7555348709002823,0.6550948655472936,3.2291345713706346e-14
1044,boys,level,local,1.7163631065232475e-05,3.120660193678632e-06,0.0027209168578111844,0.9751766018395287,0.22141181434565194,3.2267975171861214e-14
968,boys,workers,older,6.115190375918816e-06,3.3973279866215652e-06,0.005924289359691999,0.965120593869824,0.2617386903669445,3.2214518635547464e-14
1547,boys,high,junior,4.200058227398976e-05,2.6808882302546654e-06,0.003895796362995865,0.9973238689269415,0.07300631115224829,3.2025113101025497e-14
3107,boys,who,senior,4.859703380249085e-06,7.897017992904762e-06,0.0026482474922427087,0.949131901219787,0.3148676242266781,3.2000699138937486e-14
149,boys,community,small,2.9899463418644963e-05,2.4916219515537475e-06,0.007241519155687938,0.9982155636148298,0.05927265859786931,3.197640486943104e-14
475,boys,reason,little,6.738469968330845e-06,3.062940894695839e-06,0.005341182312472835,0.9571398703951322,0.28957682955772895,3.192281084640254e-14
1541,boys,at,junior,1.0113824900446462e-05,2.5284562251116156e-06,0.0036742861767304538,0.9406172612429962,0.3394490644620102,3.189469581607309e-14
669,boys,men,black,8.165903779212467e-05,5.6316577787672185e-06,0.012275665753925098,0.9999087741378989,0.005634246394000169,3.180690446378971e-14
2561,boys,stuff,old,6.229996802093565e-06,5.663633456448695e-06,0.004938146030551651,0.983239742972062,0.18225043891065074,3.1755245448538655e-14
574,boys,trouble,little,5.282622808641528e-06,2.934790449245294e-06,0.005117712478705789,0.9170940761840776,0.3986380117481767,3.1628696230956405e-14
2490,boys,building,old,5.648544892011236e-06,2.6897832819101126e-06,0.002345233451060453,0.4669620382555924,0.8842742530850379,3.150844241181206e-14
513,boys,brother,little,1.5254225001612417e-05,3.177963542002587e-06,0.005541759780484868,0.9930833526628885,0.11728061783424193,3.150743146147144e-14
2960,boys,moments,big,1.9120565528395124e-06,6.054845750658455e-06,0.0027785503626486445,0.29289189705096297,0.9561415252249288,3.075702106408058e-14
2920,boys,boy,big,7.614334957836379e-06,2.0667480599841598e-05,0.009484244203822823,0.9997509184264999,0.020202715959227638,3.0153102364355294e-14
1542,boys,year,junior,2.4473438076713107e-05,2.669829608368703e-06,0.0038797262641245716,0.9932099236158903,0.11627121203873117,2.9474864262190273e-14
2999,boys,flood,big,1.1978408444416554e-06,7.5863253481304835e-06,0.0034813417079908684,0.366974372983508,0.9302245372888668,2.942828991981114e-14
276,boys,steps,small,6.925504617977809e-06,1.2985321158708395e-06,0.003773985529984135,0.5202293899793515,0.8540182309443298,2.8984878947677127e-14
561,boys,surprise,little,4.329652397487342e-06,2.405362443048524e-06,0.00419449143081588,0.7516528644022059,0.6595455842116329,2.881095704474834e-14
970,boys,Americans,older,4.67793715073469e-06,3.3413836790962074e-06,0.0058267332017016725,0.9492278088590361,0.31453555607565464,2.8646766554990334e-14
995,boys,siblings,older,3.6141288211525224e-06,2.581520586537516e-06,0.0045016774956305235,0.7333641883790817,0.6798210809346015,2.8552768708463826e-14
2722,boys,Prairie,High,1.6268317403517319e-06,5.287203156143129e-06,0.0035461037348057203,0.35303432737621393,0.9356036494219788,2.853724069894573e-14
340,boys,firms,small,7.291745314858045e-06,2.430581771619349e-06,0.0070641151831527214,0.9737611083238215,0.22746296870823773,2.847804702173145e-14
2494,boys,music,old,2.6237146396051193e-06,4.372857732675199e-06,0.003812713202721497,0.7591535621418802,0.6509004011976964,2.847282928636488e-14
3001,boys,bowl,big,1.6511740766495514e-06,6.274461491268295e-06,0.0028793313603558877,0.303515399868103,0.9528221824935268,2.842319054667426e-14
795,boys,old,bad,2.6488720951447082e-06,2.6488720951447082e-06,0.004619125627624863,0.48691018380610324,0.8734398299655849,2.8308362149366196e-14
2892,boys,eyes,big,1.6477642572659622e-06,6.261504177610656e-06,0.0028733852883922094,0.3028886139293435,0.9530216320561795,2.825337768910899e-14
3379,boys,core,young,9.606826288552964e-07,1.1207964003311794e-05,0.0027920775280752736,0.357385923593635,0.933952625026377,2.8077535538588807e-14
154,boys,area,small,6.437189921288039e-06,2.413946220483015e-06,0.007015766491191621,0.9670964270934913,0.25431334938669664,2.7724785608211285e-14
267,boys,farmers,small,1.4895305576554661e-05,2.482550929425777e-06,0.0072151556134738394,0.9945814507188555,0.1037095906240935,2.7670194132817687e-14
3356,boys,fellow,young,2.6856182447616112e-06,3.133221285555213e-05,0.007805339791688182,0.9990834933360873,0.04208620944177253,2.764184154417685e-14
1039,boys,history,local,9.473385975058878e-06,2.9604331172058995e-06,0.0025812141903001334,0.9251071658035678,0.3796973386971323,2.7486667137021342e-14
2557,boys,English,old,2.567139229165733e-06,4.278565381942888e-06,0.0037304993022174004,0.7427838610637313,0.669520887719954,2.7433340254398858e-14
682,boys,vehicle,black,2.000357785413008e-06,2.667143713884011e-06,0.0058137347892061745,0.47355512464806665,0.88074499396604,2.7318666594708363e-14
43,boys,Pacific,South,1.3559424427687882e-05,1.0430326482836833e-06,0.0030314152987150236,0.776042316471046,0.6306735553220808,2.7038912267137472e-14
989,boys,persons,older,6.2001135446601395e-06,3.444507524811189e-06,0.006006561438570649,0.9785234634471458,0.20604793775425398,2.6431449266565953e-14
288,boys,investors,small,4.119617129869245e-06,1.7655501985153908e-06,0.005131302353033573,0.7073302935873972,0.7068645736558311,2.6381576672632406e-14
2583,boys,library,old,2.6070285498770496e-06,5.214057099754099e-06,0.004546158498464191,0.9051906699164255,0.42498139195166695,2.6262499534858266e-14
166,boys,enough,small,1.9915074356349814e-05,2.4893842945437268e-06,0.007235015746897605,0.9973190937261931,0.0728167524234626,2.6118285449658945e-14
2709,boys,principal,High,1.3053052557852365e-06,5.656322775069358e-06,0.0037936706280399116,0.37768098696930674,0.9259280102207507,2.593481265995395e-14
690,boys,dog,black,1.9612481174817757e-06,2.6149974899757003e-06,0.005700068504752384,0.4642964891143761,0.8856614925604592,2.589116865687076e-14
450,boys,thing,little,1.4003627554143301e-05,3.1826426259416594e-06,0.005549919206746481,0.9945455218489695,0.10415566792416348,2.576309268127249e-14
3121,boys,night,senior,6.292786262916587e-06,8.180622141791561e-06,0.0027433535153964985,0.9832178999181052,0.18241445991367738,2.5761452821704406e-14
2941,boys,miss,big,1.141504545851487e-06,7.22952879039275e-06,0.0033176088491007547,0.3497150033875619,0.9368502600862065,2.564974189781112e-14
486,boys,impact,little,7.530169462401687e-06,3.137570609334036e-06,0.005471322241878824,0.9804609457446855,0.19663773400803514,2.5418938648007063e-14
2705,boys,Holy,High,1.5624071229937637e-06,5.077823149729732e-06,0.003405673492046179,0.33905371654148625,0.94076085093888,2.541874045935801e-14
1639,boys,top,other,8.190499660747525e-06,3.7442284163417255e-06,0.0020403803973428184,0.9140904180095826,0.40550529524261114,2.5373501535575924e-14
633,boys,bits,little,3.692827922976593e-06,2.6377342306975664e-06,0.00459970332512898,0.8242668358631133,0.5661828556261109,2.536744001264306e-14
2527,boys,stories,old,2.286974601805774e-06,4.573949203611548e-06,0.003988045709074191,0.7940642122956612,0.6078207977821606,2.5356444847201544e-14
107,boys,Africans,South,1.312415351198386e-05,9.843115133987895e-07,0.0028607512768928024,0.7323523268845574,0.6809198816569345,2.5164017708466127e-14
827,boys,traffic,bad,1.8459217983636523e-06,3.076536330606087e-06,0.005364890148931555,0.5655225380520793,0.824715391450864,2.5126979184205686e-14
580,boys,kid,little,1.3364019428232505e-05,3.1819093876744066e-06,0.005548640579636614,0.9943163918708814,0.10632085992818384,2.5085916972886075e-14
786,boys,business,bad,9.779706858627179e-06,5.4331704770150995e-06,0.009474408762747083,0.9987141472260455,0.049802485720966544,2.507161481575903e-14
3149,boys,policy,senior,2.893289930445064e-06,6.268794849297639e-06,0.0021022264675035914,0.7534379659532873,0.65751563635885,2.5070419321380962e-14
3385,boys,troops,young,9.225280831873481e-07,1.0762827637185727e-05,0.002681187160795148,0.3431919565817789,0.9392614609661624,2.5004582929695778e-14
2539,boys,books,old,4.518467383137267e-06,5.648084228921585e-06,0.004924588593125378,0.9805403065422975,0.19625609702836785,2.4665244724070745e-14
260,boys,stuff,small,5.625882206514054e-06,2.4110923742203088e-06,0.007007472222325557,0.9659530940313383,0.2586223413142678,2.4582831717536096e-14
292,boys,animal,small,3.6345616045859303e-06,2.180736962751558e-06,0.006337979354947698,0.8736660772358674,0.48648475360181836,2.4438546560926348e-14
474,boys,success,little,3.5672643350493338e-06,2.548045953606667e-06,0.004443304146789091,0.7962401031046051,0.6049644247697619,2.443309178656617e-14
347,boys,hole,small,4.738406619438471e-06,2.3692033097192353e-06,0.006885728045682222,0.9491711275278879,0.3146851718601517,2.4325445474150633e-14
922,boys,fans,Young,2.415790767827472e-06,3.2210543571032955e-06,0.007021127386699918,0.8987043054975895,0.4384988882928939,2.3957015860622005e-14
3068,boys,hurdles,big,1.1134492331822677e-06,7.051845143487694e-06,0.00323607036209783,0.341119887581136,0.9400142286658625,2.3885017873843998e-14
151,boys,part,small,4.657348622996118e-05,2.4950081908907776e-06,0.007251360743818737,0.9995721886863983,0.028334699517227842,2.387530049100024e-14
189,boys,role,small,3.752530476301749e-06,2.251518285781049e-06,0.006543694474074564,0.9020231151955093,0.43163813512764165,2.3863960852056217e-14
2585,boys,bridge,old,3.3969418619013783e-06,3.088128965364889e-06,0.0026925527418771695,0.536117168160432,0.8441392847997867,2.384305354306419e-14
2584,boys,folks,old,5.697496982450444e-06,5.697496982450444e-06,0.004967671782490208,0.9891186482469392,0.1470361243446192,2.371074219421451e-14
185,boys,child,small,1.15713378687878e-05,2.4795724004545282e-06,0.007206498973333219,0.9933881661702407,0.1145775612649762,2.3691047945098987e-14
193,boys,groups,small,3.075647617201985e-05,2.4937683382718805e-06,0.007247757301296337,0.9990754679940799,0.042375444709547676,2.3556490772732e-14
457,boys,history,little,3.462831800165551e-06,2.4734512858325367e-06,0.004313225332401934,0.7729299795664265,0.6344766684099317,2.343972770275712e-14
91,boys,Side,South,1.522585818754425e-05,8.156709743327277e-07,0.002370623272798565,0.6068795578364327,0.7947902756029809,2.3399785541216775e-14
1043,boys,fire,local,6.833928276827441e-06,2.5310845469731264e-06,0.002206863351016224,0.7909398250042148,0.6118899598157689,2.3357472083382098e-14
3128,boys,member,senior,3.660284318588702e-06,7.930616023608855e-06,0.0026595145174206107,0.953170003043547,0.30242333277080946,2.334744735708885e-14
1152,boys,paper,local,7.111402726122088e-06,2.8445610904488355e-06,0.002480184878749107,0.88889826054368,0.4580979491623199,2.2983329425920405e-14
2623,boys,newspapers,old,3.3436858965009467e-06,5.572809827501579e-06,0.004858956523283162,0.9674722321914917,0.2529305644592615,2.2900450330609337e-14
546,boys,baby,little,3.4109756269173468e-06,2.436411162083819e-06,0.004248634450429299,0.7613552935169304,0.6483209591872565,2.28912034281276e-14
3330,boys,teacher,young,8.918230578067592e-07,1.0404602341078857e-05,0.0025919476879566767,0.3317693040584546,0.9433569900004455,2.268853670280098e-14
261,boys,neighborhood,small,3.5341199476057796e-06,1.7670599738028898e-06,0.005135690284621023,0.7079351530800673,0.7062587653991912,2.2651410516819415e-14
2520,boys,white,old,5.120369036224816e-06,5.689298929138686e-06,0.004960523865039156,0.9876954184611298,0.15631107924677515,2.2587976171276593e-14
2495,boys,story,old,2.7383631078222903e-06,3.4229538847778635e-06,0.002984488009129741,0.5942447235956106,0.8042787460146417,2.249927447887051e-14
1610,boys,school,other,9.871448308904516e-06,3.948579323561806e-06,0.002151739411512807,0.9639792563577377,0.26596872601200905,2.2307042273602636e-14
543,boys,league,little,3.4092751399664767e-06,2.8410626166387307e-06,0.0049542690891935985,0.8878050207834929,0.4601931119320657,2.208322831990118e-14
1546,boys,season,junior,8.650003833513368e-06,2.5950011500540105e-06,0.00377098751386221,0.9653728035487258,0.2608469469633238,2.2079778227890122e-14
217,boys,nation,small,3.212394998553143e-06,1.9274369991318856e-06,0.005601801646470261,0.7721868115749776,0.6353708742411389,2.203759320246446e-14
2551,boys,farm,old,2.741337496858345e-06,5.48267499371669e-06,0.004780367579437849,0.951824300261403,0.3066066690079024,2.2029158010704346e-14
1640,boys,health,other,1.1223065740864349e-05,3.990423374529546e-06,0.0021745419149517956,0.9741947778984045,0.22569848457855887,2.1979960566908063e-14
2707,boys,Schools,High,3.384584007142187e-06,3.142828006632031e-06,0.002107880821492716,0.2098512462286082,0.9777310526281805,2.1922565361518963e-14
1632,boys,information,other,6.810378101873503e-06,2.8675276218414745e-06,0.0015626309342956558,0.7000586585644538,0.714083631445853,2.1791359702976002e-14
207,boys,white,small,5.677577315404124e-06,2.433247420887482e-06,0.007071862486159702,0.9748290442460145,0.22284147553187506,2.177103927774942e-14
2841,boys,risk,big,2.0466340721644785e-06,4.860755921390637e-06,0.0022305861593018713,0.2351300233805267,0.9719613657767695,2.156810651086452e-14
3047,boys,concerts,big,1.0725689300120305e-06,6.79293655674286e-06,0.003117257996396445,0.32859566644367233,0.9444655476245432,2.145070837655541e-14
509,boys,restaurant,little,3.1060718503676394e-06,2.5883932086396996e-06,0.004513662032346873,0.8088482361965599,0.5880001340479646,2.1337729827955712e-14
1167,boys,elections,local,1.2549780495236698e-05,3.1374451238091745e-06,0.002735551709578092,0.9804217327127883,0.19689017906934203,2.120709836236025e-14
2619,boys,gym,old,2.052256088026982e-06,4.104512176053964e-06,0.0035787415738307692,0.7125672111449709,0.7015947278798261,2.1149970033177053e-14
2845,boys,competition,big,1.6762852535704755e-06,5.308236636306505e-06,0.0024359337030559875,0.25677607034566646,0.9664678555926444,2.0948410611192466e-14
3389,boys,refugees,young,1.0462632524950092e-06,9.154803459331331e-06,0.002280603417818964,0.2919172374808274,0.9564408634226728,2.0892859837753765e-14
2764,boys,man,big,3.69913093263642e-05,2.067161403532117e-05,0.009486141024835892,0.9999508656768188,0.0028770757663112356,2.0869640451013056e-14
872,boys,taste,bad,5.634461257275255e-06,1.4827529624408566e-06,0.0025856371928268144,0.27255657938503836,0.962136282176433,2.0783820158995118e-14
3018,boys,yellow,big,1.280256521598702e-06,6.081218477593835e-06,0.0027906527271031583,0.29416762864522705,0.9557497677090904,2.0765270840764762e-14
345,boys,producers,small,3.935821772093006e-06,2.361493063255804e-06,0.006863319390378315,0.9460821805813802,0.3238539831656529,2.0658821850682705e-14
2500,boys,history,old,1.853169184936944e-06,4.632922962342361e-06,0.00403946517942351,0.8043024001696589,0.5942064723456753,2.0607788833835706e-14
2657,boys,classics,old,1.8502074720799458e-06,4.625518680199866e-06,0.004033009354421379,0.8030169736803457,0.5959425096366155,2.0569060926922036e-14
343,boys,bowl,small,8.318355119418757e-06,9.598102060867797e-07,0.0027895419643690165,0.38452763078071367,0.9231092673956232,2.0559323996642947e-14
161,boys,change,small,4.83800164490233e-06,2.419000822451165e-06,0.007030456920834815,0.9691214463181531,0.24648366057902832,2.028026914308561e-14
2574,boys,baby,old,1.8287617214919596e-06,4.5719043037298996e-06,0.003986262752194816,0.7937092057703455,0.6082843137550326,2.0273409509708117e-14
266,boys,dogs,small,3.0536558078662767e-06,1.832193484719766e-06,0.005324990899302011,0.7340295147345542,0.6790966911698182,2.0232143787346632e-14
1063,boys,control,local,1.2577592247674856e-05,3.144398061918714e-06,0.0027416140058037068,0.9825944596800487,0.18574340147265853,2.0139780625406564e-14
1671,boys,media,other,9.166944570349385e-06,3.964084138529464e-06,0.002160188607717387,0.9677644962573896,0.2518475992919393,1.9769557832606074e-14
230,boys,dog,small,3.312980134010723e-06,1.6564900670053615e-06,0.004814335715715565,0.663637661735561,0.7480386862215439,1.9763692945165016e-14
1608,boys,three,other,1.5198336153009182e-05,4.052889640802448e-06,0.0022085822915063206,0.9894448665948318,0.1448929877046582,1.971159545318669e-14
437,boys,over,little,1.5247787147757175e-05,8.763096061929411e-07,0.0015281161242625173,0.27383840946784316,0.9617745006642512,1.96378532413418e-14
1031,boys,market,local,1.2917341481327436e-05,3.1505710930066924e-06,0.002746996297789581,0.9845234731277859,0.17523123207624267,1.9589890719245192e-14
333,boys,birds,small,2.89814927330295e-06,2.173611954977213e-06,0.006317271606627302,0.8708115937750867,0.4915763015170866,1.956245031884872e-14
964,boys,couple,older,6.266835353742227e-06,3.48157519652346e-06,0.0060712003589157935,0.9890537311979184,0.14743085592332086,1.95293152869665e-14
254,boys,trees,small,3.2937244990969467e-06,1.6468622495484733e-06,0.004786353932805823,0.6597804805836951,0.7514431503734779,1.9509470594167056e-14
2573,boys,hotel,old,2.1500279211853407e-06,5.3750698029633525e-06,0.0046865461572587145,0.9331434126452908,0.35947379276979646,1.9469210514249982e-14
208,boys,church,small,2.9419886118115514e-06,2.206491458858664e-06,0.006412830869555842,0.8839840706341592,0.4674730349996419,1.9460302586451095e-14
519,boys,red,little,6.297101177392669e-06,3.1485505886963345e-06,0.005490469223024553,0.9838920847660001,0.1786790984781323,1.9450669788201895e-14
226,boys,band,small,6.561823659893991e-06,2.4606838724602467e-06,0.007151602347780517,0.9858208774786683,0.16764859695784803,1.9359032969993744e-14
49,boys,Asia,South,1.3783635648325478e-05,7.657575360180822e-07,0.00222555747762191,0.5697427142712089,0.8218201057641595,1.93050371219892e-14
1626,boys,four,other,6.005611827460548e-06,3.6957611245911064e-06,0.002013968624073686,0.9022579435850114,0.43119200725245527,1.9274563576104038e-14
3174,boys,levels,senior,2.186172474251797e-06,7.105060541318341e-06,0.0023826663150172,0.8539476073021647,0.5203535402290235,1.925812243180499e-14
651,boys,people,black,0.00011826636569487516,5.63173169975596e-06,0.012275826883984067,0.9999218989136114,0.002342248633792757,1.9150801611093656e-14
1006,boys,government,local,7.100942206038417e-05,3.1986226153326207e-06,0.0027888926238954963,0.9995391164041459,0.030228658643447738,1.9148274802301278e-14
1071,boys,jobs,local,8.29434165054522e-06,3.071978389090823e-06,0.0026784709859280632,0.959964001356618,0.2801105885437669,1.9116859524016715e-14
2721,boys,Note,High,1.1728174551593082e-06,5.082208972357002e-06,0.0034086150438533353,0.33934656436584315,0.9406552453313473,1.9111350503732186e-14
199,boys,changes,small,8.249386551983351e-06,2.4748159655950057e-06,0.007192675120911892,0.9914826012826241,0.1300404425717984,1.9095606068630963e-14
240,boys,Christian,small,2.7187657805277838e-06,2.039074335395838e-06,0.005926258536305119,0.816911945927598,0.5767319585812778,1.8947829371913267e-14
3136,boys,forward,senior,1.2453439433871404e-05,8.302292955914269e-06,0.0027841555534150377,0.9978413503439496,0.06561164376542891,1.8886947849586925e-14
2924,boys,pool,big,1.0241922261782022e-06,6.486550765795281e-06,0.002976658485590541,0.3137748238928382,0.9494927589782632,1.877655717888953e-14
659,boys,women,black,2.8157482449266567e-05,5.6314964898533125e-06,0.012275314182704916,0.9998801370639642,0.00943543014953727,1.8365889215933277e-14
1583,boys,hockey,junior,5.389824585708015e-06,2.487611347249853e-06,0.003614931473007595,0.9254224570899443,0.3789197911812171,1.8365574513238326e-14
3135,boys,level,senior,3.7447922328346602e-06,8.113716504475097e-06,0.0027209168581165703,0.9751766019489789,0.2214118143705024,1.8304742287528194e-14
311,boys,acts,small,2.8986002377803714e-06,1.7391601426682229e-06,0.005054603680982713,0.6967576766400788,0.7172887779781035,1.8277173858393873e-14
1617,boys,place,other,5.296532492120499e-06,3.1386859212565915e-06,0.0017103959788342539,0.7662573985177458,0.6425314573812768,1.8269664071994407e-14
160,boys,company,small,3.4910661324691075e-06,1.4961711996296176e-06,0.004348393381086634,0.5994093029928654,0.800430870810331,1.8179922290971912e-14
907,boys,rap,bad,3.975226025220922e-06,1.6563441771753839e-06,0.0028883470255063656,0.3044657570416122,0.9525189028161029,1.8114876871972867e-14
164,boys,thing,small,7.419587682832037e-06,2.473195894277346e-06,0.007187966630736208,0.9908335540214834,0.13489700256011808,1.7792896003696364e-14
2701,boys,Water,High,1.9907632155952504e-06,3.6971316861054654e-06,0.002479649843780705,0.24686291778083463,0.9690472388608066,1.7685601424659847e-14
2530,boys,club,old,1.6777010894546198e-06,4.19425272363655e-06,0.003656986737864098,0.7281466926947182,0.6854115700404658,1.763778313200437e-14
3399,boys,buyers,young,8.168295448965364e-07,9.529678023792924e-06,0.002373990481425783,0.3038707816225002,0.9527102981252187,1.760554599995695e-14
1580,boys,doctors,junior,5.458457554935093e-06,2.5192881022777353e-06,0.0036609633014279136,0.9372066051655459,0.3487554681229192,1.7557560526890997e-14
507,boys,evidence,little,5.268351034497716e-06,1.4634308429160324e-06,0.002551943116906448,0.45730820654963555,0.8893046113558543,1.7497195426930526e-14
257,boys,green,small,3.4342497996021155e-06,1.471821342686621e-06,0.004277624235959697,0.5896540485261368,0.8076446031353594,1.746264016094879e-14
399,boys,growers,small,2.5481296588469555e-06,1.911097244135217e-06,0.0055543126408713825,0.7656406348031937,0.6432445630855382,1.739845782802772e-14
983,boys,male,older,2.6486880784653234e-06,3.3108600980816546e-06,0.005773505922223121,0.9405566011476212,0.33958790710068487,1.7193467762359402e-14
3141,boys,outside,senior,1.9624714551990482e-06,6.378032229396907e-06,0.002138858980962085,0.7665670587768114,0.6421607039020666,1.719158566501544e-14
535,boys,English,little,2.7132902234113515e-06,2.2610751861761263e-06,0.003942882088416669,0.706564470244267,0.7076376919418583,1.711732911485515e-14
489,boys,church,little,2.964186737650779e-06,2.964186737650779e-06,0.005168973975770792,0.9262801364581259,0.3768001996994966,1.711301730726827e-14
708,boys,bag,black,1.6887981467646855e-06,2.2517308623529136e-06,0.004908234221592327,0.3997979875042478,0.9165901365476595,1.7107820413081905e-14
148,boys,family,small,1.6613075404963528e-05,2.4919613107445293e-06,0.00724250545141357,0.998351520687163,0.05693669268767871,1.707152816280433e-14
803,boys,person,bad,9.786256095611791e-06,5.436808942006551e-06,0.009480753548861156,0.9993829623270113,0.033820257203393336,1.7060054390365697e-14
1133,boys,restaurant,local,6.31589983258453e-06,3.0075713488497765e-06,0.002622314214387037,0.9398374144363141,0.3416119989767467,1.7016452210411245e-14
671,boys,players,black,7.035380281678911e-06,5.628304225343128e-06,0.012268355810292286,0.99931334600199,0.03496174862395471,1.698418259939449e-14
2645,boys,courthouse,old,2.2502279453692434e-06,3.214611350527491e-06,0.0028028332699212718,0.5580752466332132,0.8297856127973912,1.682356971676019e-14
3145,boys,class,senior,1.3741289771713666e-05,8.30868683871059e-06,0.002786299727848509,0.9986098224609057,0.05263704741498775,1.6744772102527263e-14
448,boys,change,little,5.024815838775439e-06,3.14050989923465e-06,0.005476447800538992,0.9813794458565874,0.1920010201394611,1.659291944247919e-14
468,boys,control,little,2.9932745501526455e-06,2.9932745501526455e-06,0.005219697549938528,0.9353698009489843,0.3536327052355669,1.653830011477363e-14
556,boys,pieces,little,2.996224994357428e-06,2.996224994357428e-06,0.005224842559568917,0.9362917866747499,0.35118426959030713,1.647240865920631e-14
3163,boys,leader,senior,2.418444245637402e-06,7.859943798321556e-06,0.002635814743207553,0.9446760039655872,0.3279943596231828,1.643375388529387e-14
349,boys,gym,small,3.3499339592314436e-06,1.4356859825277617e-06,0.004172602323375854,0.5751771818068869,0.8180182142869773,1.6415936935483504e-14
1138,boys,taxes,local,5.212094223338218e-06,2.895607901854566e-06,0.002524692810106937,0.9048499031423263,0.42572324187667615,1.6221384372581614e-14
3143,boys,US,senior,2.424316490106869e-06,7.879028592847325e-06,0.002642214786779474,0.9469697795817636,0.321311772569774,1.6216485899358266e-14
2556,boys,laws,old,1.4600141460313615e-06,4.866713820104538e-06,0.00424330841983008,0.8448898542595004,0.5349234790857456,1.6128320023338806e-14
211,boys,communities,small,1.9115218533837882e-05,2.493289373978854e-06,0.007246365264634966,0.998883581094297,0.04668063023435133,1.612162763549408e-14
2553,boys,guy,old,4.57275634945852e-06,5.715945436823151e-06,0.004983757068098984,0.9923214073370422,0.12358554386551811,1.6098695042929965e-14
2589,boys,fashion,old,2.39532983385713e-06,2.9941622923214127e-06,0.00261062280113119,0.5198040066252325,0.8542815574096417,1.5995057950381505e-14
241,boys,red,small,4.048722205273754e-06,2.4292333231642522e-06,0.007060196123396505,0.9732208810097337,0.22976350966818823,1.595456734136381e-14
991,boys,sisters,older,4.2996263275678574e-06,1.535580831274235e-06,0.00267775887859199,0.43623126458516787,0.8998306026052729,1.5908734088996674e-14
978,boys,model,older,2.533957887025699e-06,2.111631572521416e-06,0.0036822810473235044,0.5998770578912473,0.8000837182515025,1.5764126270955472e-14
1347,boys,chapter,local,7.4286279560024815e-06,3.0952616483343676e-06,0.0026987717584084753,0.9672397982135976,0.25385013160908476,1.5752501320219947e-14
3155,boys,research,senior,2.0681292681767686e-06,7.681622996085141e-06,0.002576015257153249,0.9232438681637245,0.3842058354322506,1.5723276699550133e-14
984,boys,folks,older,4.156012629321245e-06,3.463343857767705e-06,0.006039408395752688,0.9838745313808016,0.17875802644124864,1.553933469311049e-14
1020,boys,health,local,6.762332822340664e-06,3.0737876465184837e-06,0.002680048485152431,0.9605293770786313,0.27816565757454015,1.5495891409528062e-14
2523,boys,Michael,old,1.3926792743268262e-06,4.642264247756087e-06,0.004047609885792797,0.8059241017045213,0.5920050330212424,1.5491911853125903e-14
2483,boys,high,old,5.734760120934376e-06,5.734760120934376e-06,0.0050001616709699805,0.9955877460420228,0.09370185829776327,1.540858518418983e-14
2562,boys,bus,old,1.56520681114782e-06,3.913017027869551e-06,0.0034117761419841775,0.6793225384928495,0.7338318938704057,1.5334180744139627e-14
3162,boys,manager,senior,2.0695787972193164e-06,5.380904872770223e-06,0.0018044745305270278,0.6467236717408869,0.7627222536732602,1.532690463235766e-14
2544,boys,piece,old,1.563429535256086e-06,3.908573838140216e-06,0.003407902106015285,0.678551174886599,0.7345452261403178,1.5296859732195363e-14
675,boys,businesses,black,4.217976942708149e-06,5.623969256944197e-06,0.012258906616962441,0.9985436662543953,0.05253823124513223,1.5278275036610054e-14
176,boys,schools,small,8.275993111850754e-06,2.4827979335552265e-06,0.007215873493300602,0.9946804076918985,0.102756107599262,1.5235547000668724e-14
821,boys,projects,bad,3.2502881089856407e-06,5.4171468483094015e-06,0.009446466623095378,0.9957687169757011,0.09140802219168086,1.5203590871130033e-14
2559,boys,bar,old,1.3585476869163323e-06,4.528492289721107e-06,0.003948411633067098,0.7861726273840266,0.6179943446143497,1.501189242431989e-14
814,boys,shot,bad,1.5169352327613672e-06,2.528225387935612e-06,0.004408740876251035,0.4647331558965797,0.8854398098152118,1.4971194228344464e-14
1026,boys,property,local,4.614162461339761e-06,2.3070812306698805e-06,0.0020115539095173596,0.7209409211710217,0.6929936087766861,1.483941132859335e-14
1767,boys,parties,other,1.0881476845726789e-05,4.048921617014618e-06,0.0022064199560255203,0.9884761402994331,0.15136066739715764,1.4713921085134827e-14
1018,boys,company,local,4.554543429457582e-06,2.846589643410989e-06,0.002481953582680047,0.8895321640325288,0.4568658107466267,1.470117430296836e-14
247,boys,classes,small,2.1716410349198753e-06,2.1716410349198753e-06,0.006311543428104619,0.8700219863971905,0.4929725221506872,1.4673521962150932e-14
3176,boys,administration,senior,3.1282616316796305e-06,8.133480242367039e-06,0.0027275445838424966,0.9775519788491508,0.21067674070175108,1.46206921642797e-14
