,X,Y,Z,"relatedness(Y,Z)","relatedness(X,Z)",surprisal(Z),ambiguity(Z),"dissimilarity(x,y)",Score
2932,coffee,scholarship,local,1.9200584926619206e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.31458076966656084,8.076703575994761e-18
2729,coffee,shop,local,7.040214473093709e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.08518109271220323,8.018933479092619e-18
651,coffee,damage,some,1.2160370453525496e-06,4.4801364828778145e-07,0.000949667616334283,0.2,0.07746380286405283,8.015645247030042e-18
2315,coffee,bird,small,1.9200584926619206e-07,3.840116985323841e-07,0.000949667616334283,0.07692307692307693,1.486975409861267,8.009233907890779e-18
533,coffee,areas,some,7.360224221870695e-06,4.4801364828778145e-07,0.000949667616334283,0.2,0.012762987751785646,7.993486878099167e-18
2741,coffee,streets,local,5.120155980431787e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.11628529329037103,7.961510977711228e-18
1602,coffee,personality,strong,3.840116985323841e-07,2.5600779902158937e-07,0.000949667616334283,0.1,0.8527116107157111,7.961070246959643e-18
634,coffee,red,some,7.040214473093709e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.13277742086328456,7.954318692400054e-18
1522,coffee,majority,strong,5.120155980431787e-07,2.5600779902158937e-07,0.000949667616334283,0.1,0.6387253280107686,7.951007336916796e-18
2303,coffee,protests,small,1.9200584926619206e-07,3.840116985323841e-07,0.000949667616334283,0.07692307692307693,1.472283690514804,7.930100510005008e-18
2982,coffee,photographer,local,1.9200584926619206e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.3084032667665738,7.918099285542016e-18
2793,coffee,banks,local,5.760175477985761e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.10271055787792757,7.911126267995029e-18
2275,coffee,profit,small,3.840116985323841e-07,3.840116985323841e-07,0.000949667616334283,0.07692307692307693,0.7335247959191761,7.901908301634464e-18
2181,coffee,income,small,1.9200584926619206e-07,3.840116985323841e-07,0.000949667616334283,0.07692307692307693,1.4641828814883195,7.886467458707731e-18
162,coffee,anticipation,much,1.9200584926619206e-07,1.9200584926619206e-07,0.000949667616334283,0.14285714285714285,1.5761907820745313,7.8833587512079e-18
932,coffee,preliminary,some,2.5600779902158937e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.3612104372915183,7.868761022105406e-18
47,coffee,attention,much,3.6481111360576487e-06,1.9200584926619206e-07,0.000949667616334283,0.14285714285714285,0.08279046525362928,7.86749420040403e-18
2340,coffee,grain,small,1.9200584926619206e-07,3.840116985323841e-07,0.000949667616334283,0.07692307692307693,1.4574438792556297,7.850169450798881e-18
2736,coffee,laws,local,7.680233970647682e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.07637317020066664,7.843371449864562e-18
782,coffee,meat,some,3.840116985323841e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.23995161001772952,7.840811122140086e-18
925,coffee,magic,some,2.5600779902158937e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.3598287343086325,7.838661419620543e-18
352,coffee,foot,best,7.040214473093709e-07,2.5600779902158937e-07,0.000949667616334283,0.023255813953488372,1.9691258756164536,7.83818911972031e-18
2836,coffee,seniors,local,2.5600779902158937e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.22882406301217695,7.833257491499077e-18
1558,coffee,bond,strong,4.4801364828778145e-07,2.5600779902158937e-07,0.000949667616334283,0.1,0.7187406627972178,7.828675376642769e-18
3004,coffee,liquor,local,1.9200584926619206e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.30481706033507466,7.8260252330173e-18
2862,coffee,causes,local,3.840116985323841e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.1523989337216457,7.825532465141297e-18
2422,coffee,safety,free,8.960272965755629e-07,4.4801364828778145e-07,0.000949667616334283,0.045454545454545456,0.451424011973238,7.822509314240783e-18
810,coffee,birds,some,3.2000974877698677e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.28707938911071984,7.817323622424665e-18
1021,coffee,upgrades,some,1.9200584926619206e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.4774629365352147,7.800940995808204e-18
697,coffee,photos,some,7.040214473093709e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.1300304807112016,7.789757298930031e-18
1582,coffee,El,strong,3.2000974877698677e-07,2.5600779902158937e-07,0.000949667616334283,0.1,1.0012242506052278,7.789675989573968e-18
2417,coffee,training,free,3.2000974877698677e-07,4.4801364828778145e-07,0.000949667616334283,0.045454545454545456,1.2570697036759901,7.779698405838626e-18
1047,coffee,scholars,some,2.5600779902158937e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.3567782395315732,7.772208150496186e-18
144,coffee,enthusiasm,much,3.840116985323841e-07,1.9200584926619206e-07,0.000949667616334283,0.14285714285714285,0.7761839440576925,7.764207934119153e-18
483,coffee,day,some,2.1120643419281124e-06,4.4801364828778145e-07,0.000949667616334283,0.2,0.043184428749469275,7.761169932112455e-18
1613,coffee,emotions,strong,2.5600779902158937e-07,2.5600779902158937e-07,0.000949667616334283,0.1,1.2457937040798528,7.753970640457099e-18
1636,coffee,contenders,strong,2.5600779902158937e-07,2.5600779902158937e-07,0.000949667616334283,0.1,1.2457937040798528,7.753970640457099e-18
1053,coffee,clarity,some,1.9200584926619206e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.4739391766672739,7.743368688703743e-18
1006,coffee,suggestion,some,1.9200584926619206e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.4739391766672739,7.743368688703743e-18
2808,coffee,brand,local,2.5600779902158937e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.22587968348990795,7.732463533700142e-18
2901,coffee,activists,local,3.2000974877698677e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.18005455691810832,7.704684159365833e-18
606,coffee,places,some,3.7761150355684435e-06,4.4801364828778145e-07,0.000949667616334283,0.2,0.02393715909174393,7.691493749011706e-18
2710,coffee,taxes,local,1.1520350955971522e-06,7.040214473093709e-07,0.000949667616334283,0.2,0.04989286807468626,7.685846272597915e-18
2132,coffee,increase,small,5.760175477985761e-07,3.840116985323841e-07,0.000949667616334283,0.07692307692307693,0.4743952490332674,7.665646296035309e-18
2783,coffee,infrastructure,local,2.5600779902158937e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.22371764578486755,7.658451221240636e-18
2689,coffee,culture,local,5.760175477985761e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.09920219263489308,7.640899710907508e-18
1393,coffee,catch,fresh,1.9200584926619206e-07,1.9200584926619206e-07,0.000949667616334283,0.07692307692307693,2.8371434077341564,7.640793866555351e-18
2606,coffee,issues,local,1.472044844374139e-06,7.040214473093709e-07,0.000949667616334283,0.2,0.038783301944780385,7.634020751153107e-18
125,coffee,detail,much,5.760175477985761e-07,1.9200584926619206e-07,0.000949667616334283,0.14285714285714285,0.5084663022382649,7.629321879744643e-18
1524,coffee,evidence,strong,7.040214473093709e-07,2.5600779902158937e-07,0.000949667616334283,0.1,0.4454040841698095,7.623684400013864e-18
2877,coffee,museum,local,2.5600779902158937e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.2214843267920965,7.581998760337955e-18
2928,coffee,MP,local,3.840116985323841e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.14759802821663098,7.57901078041489e-18
164,coffee,cleaner,much,2.5600779902158937e-07,1.9200584926619206e-07,0.000949667616334283,0.14285714285714285,1.1354113574459628,7.57171882383565e-18
526,coffee,thought,some,1.4080428946187418e-06,4.4801364828778145e-07,0.000949667616334283,0.2,0.063151308841587,7.566431598116192e-18
832,coffee,situations,some,8.320253468201656e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.10645820541675517,7.537174441942829e-18
618,coffee,individuals,some,1.0240311960863575e-06,4.4801364828778145e-07,0.000949667616334283,0.2,0.08641022696360368,7.52958780417226e-18
1301,coffee,culture,popular,1.6640506936403311e-06,1.9200584926619206e-07,0.000949667616334283,0.25,0.09920219263489308,7.525128503166485e-18
1473,coffee,weekend,strong,1.9200584926619206e-07,2.5600779902158937e-07,0.000949667616334283,0.1,1.6088222054794612,7.51012794462853e-18
758,coffee,web,some,2.5600779902158937e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.34468052559294976,7.508666430576297e-18
942,coffee,rough,some,1.9200584926619206e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.45957403412393294,7.508666430576295e-18
1036,coffee,steam,some,3.2000974877698677e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.2749554505583649,7.487182362420814e-18
883,coffee,scientists,some,3.840116985323841e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.2290758135829522,7.48542669424801e-18
2802,coffee,golf,local,1.9200584926619206e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.2913822959294539,7.481094391146267e-18
2886,coffee,agriculture,local,3.2000974877698677e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.17463058279710583,7.472587798095149e-18
541,coffee,senior,some,5.760175477985761e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.15223218448053658,7.461653237924585e-18
785,coffee,thoughts,some,3.2000974877698677e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.2729623603222862,7.432909461003592e-18
1657,coffee,cars,expensive,2.5600779902158937e-07,1.9200584926619206e-07,0.000949667616334283,1.0,0.15917587181637904,7.430474038506539e-18
2726,coffee,firm,local,3.2000974877698677e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.1736075477326329,7.428811277297038e-18
603,coffee,planning,some,4.4801364828778145e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.19485164835307714,7.42827883799068e-18
819,coffee,lawmakers,some,5.120155980431787e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.16976008584959804,7.396251097608862e-18
1067,coffee,Nigerians,some,1.9200584926619206e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.45222037511747754,7.38852001580129e-18
1039,coffee,travelers,some,1.9200584926619206e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.45222037511747754,7.38852001580129e-18
1027,coffee,successes,some,2.5600779902158937e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.3384695569514691,7.373364061347805e-18
2396,coffee,information,free,5.120155980431787e-07,4.4801364828778145e-07,0.000949667616334283,0.045454545454545456,0.7418695619998332,7.346000218702795e-18
917,coffee,neighborhoods,some,3.2000974877698677e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.26935684146973127,7.334729275430241e-18
2967,coffee,contractor,local,3.840116985323841e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.14262536870783415,7.323669699779389e-18
1563,coffee,institutions,strong,3.2000974877698677e-07,2.5600779902158937e-07,0.000949667616334283,0.1,0.9403394641553906,7.315983149181875e-18
1888,coffee,speed,good,2.5600779902158937e-07,5.120155980431787e-07,0.000949667616334283,0.037037037037037035,1.5865146732992261,7.314562332389163e-18
895,coffee,commissioners,some,3.2000974877698677e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.2685602627788719,7.313038016310369e-18
505,coffee,free,some,9.600292463309602e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.08931012228018304,7.295885616712567e-18
102,coffee,passion,much,4.4801364828778145e-07,1.9200584926619206e-07,0.000949667616334283,0.14285714285714285,0.6249388361394372,7.293177892792229e-18
947,coffee,candy,some,5.120155980431787e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.16726457421205193,7.287524534495264e-18
2764,coffee,partner,local,3.2000974877698677e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.17027064659901212,7.28602250401833e-18
1722,coffee,side,good,1.6640506936403311e-06,5.120155980431787e-07,0.000949667616334283,0.037037037037037035,0.24304760037596712,7.283647949778586e-18
1704,coffee,run,good,1.1520350955971522e-06,5.120155980431787e-07,0.000949667616334283,0.037037037037037035,0.3503040225238701,7.267781969006765e-18
153,coffee,emotion,much,4.4801364828778145e-07,1.9200584926619206e-07,0.000949667616334283,0.14285714285714285,0.6209178264870043,7.24625179857637e-18
2138,coffee,child,small,8.960272965755629e-07,3.840116985323841e-07,0.000949667616334283,0.07692307692307693,0.288098729566441,7.241613048218257e-18
2681,coffee,club,local,3.840116985323841e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.1409320709964845,7.236720559849585e-18
2418,coffee,website,free,2.5600779902158937e-07,4.4801364828778145e-07,0.000949667616334283,0.045454545454545456,1.4606505145597661,7.231688391743726e-18
1532,coffee,language,strong,6.400194975539735e-07,2.5600779902158937e-07,0.000949667616334283,0.1,0.4645787680275243,7.228986058582317e-18
2731,coffee,source,local,3.840116985323841e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.1395278034770015,7.164612830516459e-18
2252,coffee,sea,small,1.9200584926619206e-07,3.840116985323841e-07,0.000949667616334283,0.07692307692307693,1.3281219600859981,7.153608167284744e-18
2858,coffee,districts,local,5.120155980431787e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.1041954315550498,7.133774604510361e-18
2964,coffee,activist,local,3.2000974877698677e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.16648427512883357,7.12400052141987e-18
1626,coffee,reactions,strong,1.9200584926619206e-07,2.5600779902158937e-07,0.000949667616334283,0.1,1.5253769014109348,7.120597698341121e-18
2099,coffee,school,small,1.856056542906523e-06,3.840116985323841e-07,0.000949667616334283,0.07692307692307693,0.13640587037772206,7.102266999073312e-18
1785,coffee,step,good,7.680233970647682e-07,5.120155980431787e-07,0.000949667616334283,0.037037037037037035,0.5134662612180342,7.101946870963037e-18
2975,coffee,operators,local,1.9200584926619206e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.27644154927214226,7.097498209844253e-18
615,coffee,concerns,some,1.7280526433957284e-06,4.4801364828778145e-07,0.000949667616334283,0.2,0.048031066962930725,7.062721346629817e-18
1586,coffee,ties,strong,8.960272965755629e-07,2.5600779902158937e-07,0.000949667616334283,0.1,0.3240599289756142,7.059458627690756e-18
2311,coffee,dish,small,1.9200584926619206e-07,3.840116985323841e-07,0.000949667616334283,0.07692307692307693,1.307383508565771,7.041905506964054e-18
748,coffee,70,some,4.4801364828778145e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.18450786588570367,7.0339455025706e-18
1757,coffee,energy,good,3.840116985323841e-07,5.120155980431787e-07,0.000949667616334283,0.037037037037037035,1.016814719967048,7.031975286641776e-18
2079,coffee,Samaritan,good,2.5600779902158937e-07,5.120155980431787e-07,0.000949667616334283,0.037037037037037035,1.5243524395976875,7.027965844639762e-18
1472,coffee,hand,strong,2.5600779902158937e-07,2.5600779902158937e-07,0.000949667616334283,0.1,1.1266398811084648,7.012342839648159e-18
2804,coffee,ballot,local,2.5600779902158937e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.20475144065086145,7.00918747469421e-18
2991,coffee,commander,local,1.9200584926619206e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.2724349380733028,6.994630475648082e-18
2688,coffee,investment,local,3.2000974877698677e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.16264096074749004,6.959541904319341e-18
2513,coffee,copy,free,3.2000974877698677e-07,4.4801364828778145e-07,0.000949667616334283,0.045454545454545456,1.1238548524073146,6.955264117892356e-18
1092,coffee,similarities,some,1.9200584926619206e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.42548287812549357,6.951674303914955e-18
1079,coffee,assurance,some,1.9200584926619206e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.42548287812549357,6.951674303914955e-18
521,coffee,parents,some,1.984060442417318e-06,4.4801364828778145e-07,0.000949667616334283,0.2,0.041104289055304076,6.93960751074557e-18
491,coffee,money,some,6.27219107602894e-06,4.4801364828778145e-07,0.000949667616334283,0.2,0.012998055540460208,6.9373009882769395e-18
718,coffee,coverage,some,3.2000974877698677e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.25379804900646946,6.911055126491076e-18
945,coffee,sections,some,5.120155980431787e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.15851389910967986,6.9062677154566614e-18
984,coffee,delays,some,3.2000974877698677e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.25358208411890837,6.905174288363423e-18
727,coffee,weight,some,5.760175477985761e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.140774938351564,6.900076867148158e-18
111,coffee,impossible,much,2.5600779902158937e-07,1.9200584926619206e-07,0.000949667616334283,0.14285714285714285,1.0339529205797084,6.89512284721515e-18
1230,coffee,SUV,black,1.9200584926619206e-07,1.9200584926619206e-07,0.000949667616334283,0.045454545454545456,4.310816954313357,6.8602106084689624e-18
1604,coffee,mandate,strong,2.5600779902158937e-07,2.5600779902158937e-07,0.000949667616334283,0.1,1.100614232727074,6.850356057416653e-18
926,coffee,viewers,some,2.5600779902158937e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.314086456182876,6.84219227582399e-18
1386,coffee,eyes,fresh,3.840116985323841e-07,1.9200584926619206e-07,0.000949667616334283,0.07692307692307693,1.2683195001730156,6.831496660575278e-18
1914,coffee,eating,good,1.9200584926619206e-07,5.120155980431787e-07,0.000949667616334283,0.037037037037037035,1.9740705589616745,6.826029910914092e-18
2974,coffee,brands,local,3.2000974877698677e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.1587730407872872,6.794030394046243e-18
3050,coffee,preference,local,1.9200584926619206e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.2631971550963347,6.757455028199639e-18
2888,coffee,mining,local,1.9200584926619206e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.2631971550963347,6.757455028199639e-18
3043,coffee,entrepreneur,local,1.9200584926619206e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.2631971550963347,6.757455028199639e-18
2612,coffee,schools,local,6.400194975539735e-06,7.040214473093709e-07,0.000949667616334283,0.2,0.007881064547846275,6.7447460614226806e-18
778,coffee,worry,some,2.5600779902158937e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.3096021963703213,6.74450526242923e-18
2845,coffee,dollar,local,1.9200584926619206e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.2619458741956587,6.725329018285632e-18
2830,coffee,soccer,local,1.9200584926619206e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.2616846895464022,6.718623233336093e-18
1580,coffee,squad,strong,3.2000974877698677e-07,2.5600779902158937e-07,0.000949667616334283,0.1,0.8635537041782635,6.7185783315564024e-18
1056,coffee,leverage,some,2.5600779902158937e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.3072576739764353,6.69343119445158e-18
1002,coffee,rocks,some,1.9200584926619206e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.40942109036888413,6.689251717806506e-18
1026,coffee,picnic,some,1.9200584926619206e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.40942109036888413,6.689251717806506e-18
168,coffee,headway,much,1.9200584926619206e-07,1.9200584926619206e-07,0.000949667616334283,0.14285714285714285,1.3374422285383545,6.6892517178065036e-18
2677,coffee,planning,local,2.5600779902158937e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.19485164835307714,6.670291201461018e-18
1037,coffee,merit,some,3.2000974877698677e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.2448653039452879,6.667811753303669e-18
2907,coffee,waters,local,3.840116985323841e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.1296254736610317,6.656138121651733e-18
887,coffee,breaks,some,2.5600779902158937e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.3055266310526504,6.65572142286135e-18
2306,coffee,tables,small,1.9200584926619206e-07,3.840116985323841e-07,0.000949667616334283,0.07692307692307693,1.2335644069795233,6.644296745209365e-18
556,coffee,success,some,1.856056542906523e-06,4.4801364828778145e-07,0.000949667616334283,0.2,0.04205690226124594,6.6423438338690756e-18
2428,coffee,evening,free,1.9200584926619206e-07,4.4801364828778145e-07,0.000949667616334283,0.045454545454545456,1.7874407663730856,6.637221487409838e-18
1333,coffee,gay,popular,2.5600779902158937e-07,1.9200584926619206e-07,0.000949667616334283,0.25,0.5685776172494822,6.635429691130891e-18
2744,coffee,commercial,local,3.840116985323841e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.12899185989115572,6.623602689772784e-18
2173,coffee,numbers,small,4.4801364828778145e-07,3.840116985323841e-07,0.000949667616334283,0.07692307692307693,0.5262932545209648,6.6144201761384956e-18
2797,coffee,pool,local,2.5600779902158937e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.1931335679627949,6.611476731028947e-18
1497,coffee,black,strong,2.5600779902158937e-07,2.5600779902158937e-07,0.000949667616334283,0.1,1.0616648562415658,6.6079304288846746e-18
2978,coffee,traditions,local,2.5600779902158937e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.19294135827873807,6.604896881306163e-18
781,coffee,Israeli,some,2.5600779902158937e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.30203478344774826,6.579653536964657e-18
2775,coffee,stock,local,3.2000974877698677e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.15375874439943227,6.579464483518122e-18
2620,coffee,decision,local,4.4801364828778145e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.10977203433847207,6.5761312349962544e-18
662,coffee,ice,some,4.4801364828778145e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.17249755517423462,6.576079543263772e-18
2584,coffee,high,local,1.7920545931511258e-06,7.040214473093709e-07,0.000949667616334283,0.2,0.027431164245113084,6.57329299185188e-18
2170,coffee,nation,small,3.2000974877698677e-07,3.840116985323841e-07,0.000949667616334283,0.07692307692307693,0.7311332876570414,6.5634547819419795e-18
3125,coffee,outside,hot,3.840116985323841e-07,1.0240311960863575e-06,0.000949667616334283,0.047619047619047616,0.3686107231188561,6.555079167512604e-18
2670,coffee,match,local,2.5600779902158937e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.19072653965229144,6.52907773724612e-18
2727,coffee,politics,local,9.600292463309602e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.05076796082280739,6.517209732148424e-18
2814,coffee,coverage,local,1.9200584926619206e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.25379804900646946,6.516137690691586e-18
2631,coffee,senior,local,3.2000974877698677e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.15223218448053658,6.5141417156484486e-18
1631,coffee,competitor,strong,1.9200584926619206e-07,2.5600779902158937e-07,0.000949667616334283,0.1,1.3849248987972747,6.4649550138261265e-18
2454,coffee,trial,free,4.4801364828778145e-07,4.4801364828778145e-07,0.000949667616334283,0.045454545454545456,0.7455785394382204,6.4598857333261184e-18
2723,coffee,Chinese,local,3.840116985323841e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.12573138204967457,6.456180421274586e-18
3016,coffee,cuisine,local,3.2000974877698677e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.15052615867367228,6.441139453253085e-18
2645,coffee,art,local,1.5360467941295364e-06,7.040214473093709e-07,0.000949667616334283,0.2,0.031338807854307545,6.436865463393362e-18
1097,coffee,commentators,some,2.5600779902158937e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.2949270870439335,6.424816470686424e-18
577,coffee,medical,some,5.120155980431787e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.1473340407062187,6.419174182404545e-18
673,coffee,60,some,8.960272965755629e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.08415995745185603,6.416816447074674e-18
236,coffee,single,best,3.2000974877698677e-07,2.5600779902158937e-07,0.000949667616334283,0.023255813953488372,3.545613487113337,6.415211347782114e-18
2993,coffee,populations,local,3.2000974877698677e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.14979295501353657,6.409765059166487e-18
574,coffee,sense,some,1.9200584926619205e-06,4.4801364828778145e-07,0.000949667616334283,0.2,0.03919471493357666,6.403756923272799e-18
2180,coffee,ones,small,7.680233970647682e-07,3.840116985323841e-07,0.000949667616334283,0.07692307692307693,0.29693168023242905,6.397403120113292e-18
1,coffee,more,much,8.493058732541228e-05,1.9200584926619206e-07,0.000949667616334283,0.14285714285714285,0.0028915835803254727,6.3971704933994266e-18
42,coffee,potential,much,1.0240311960863575e-06,1.9200584926619206e-07,0.000949667616334283,0.14285714285714285,0.23958557847634715,6.390898320938269e-18
22,coffee,less,much,1.2864391900834868e-05,1.9200584926619206e-07,0.000949667616334283,0.14285714285714285,0.019061544519941537,6.387565959203076e-18
93,coffee,snow,much,5.120155980431787e-07,1.9200584926619206e-07,0.000949667616334283,0.14285714285714285,0.47829214783068663,6.379174622964347e-18
2822,coffee,athletes,local,5.120155980431787e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.0928608391739893,6.357747996877703e-18
660,coffee,green,some,3.840116985323841e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.19439186558647256,6.3520719933129664e-18
1040,coffee,secular,some,1.9200584926619206e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.3884109503025904,6.3459813811387395e-18
1060,coffee,insects,some,1.9200584926619206e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.3884109503025904,6.3459813811387395e-18
1422,coffee,apples,fresh,3.2000974877698677e-07,1.9200584926619206e-07,0.000949667616334283,0.07692307692307693,1.4128860228554343,6.341807765836152e-18
999,coffee,speculation,some,2.5600779902158937e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.29059129451349336,6.330363731393267e-18
996,coffee,alternatives,some,3.2000974877698677e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.23211251203327876,6.320546483670653e-18
752,coffee,heads,some,2.5600779902158937e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.2896760440683859,6.3104255283836065e-18
936,coffee,witnesses,some,3.2000974877698677e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.23117467986657173,6.295008817684326e-18
1000,coffee,uncertainty,some,3.840116985323841e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.19258029616005545,6.292876000812101e-18
2955,coffee,franchise,local,1.9200584926619206e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.24479873377255848,6.285084783012979e-18
1559,coffee,connection,strong,8.960272965755629e-07,2.5600779902158937e-07,0.000949667616334283,0.1,0.28821944618954426,6.2786943837914024e-18
670,coffee,decisions,some,5.760175477985761e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.1277688899029271,6.262586024784379e-18
710,coffee,capacity,some,7.680233970647682e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.09566772146236571,6.252198386303744e-18
2583,coffee,children,local,1.6000487438849337e-06,7.040214473093709e-07,0.000949667616334283,0.2,0.029216952643505625,6.251088449811962e-18
480,coffee,work,some,3.4561052867914567e-06,4.4801364828778145e-07,0.000949667616334283,0.2,0.021228952713967103,6.2432166087522554e-18
2581,coffee,area,local,2.752083839482086e-06,7.040214473093709e-07,0.000949667616334283,0.2,0.01691626924167315,6.225206512279594e-18
842,coffee,researchers,some,3.2000974877698677e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.22833807330020686,6.217766520396948e-18
2843,coffee,retail,local,3.2000974877698677e-07,7.040214473093709e-07,0.000949667616334283,0.2,0.14526532592562305,6.216024046940969e-18
811,coffee,elements,some,8.960272965755629e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.0815146321924927,6.215122349951883e-18
744,coffee,color,some,4.4801364828778145e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.1630292643849854,6.215122349951883e-18
1576,coffee,core,strong,5.120155980431787e-07,2.5600779902158937e-07,0.000949667616334283,0.1,0.49834291301128136,6.203493088325415e-18
1054,coffee,debts,some,1.9200584926619206e-07,4.4801364828778145e-07,0.000949667616334283,0.2,0.37968149960909015,6.2033568451276815e-18
